RA,Latitude,Longitude,station_long_name,Platform,Operational,station_deployment,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,file
NANOOS,46.2036,-123.7586,SATURN-04,fixed,Y,> 5 yr,Yp,X,X,,,,,,,,,,,,,X,X,,,,,,,,,,,"sea_water_temperature (-0.3m, -8.6m), sea_water_salinity (-0.3m, -8.6m), sea_water_turbidity (-0.3m, -8.6m), cdom (-0.3m, -8.6m), mass_concentration_of_oxygen_in_sea_water (-0.3m, -8.6m), fractional_saturation_of_oxygen_in_sea_water (-0.3m, -8.6m)",NANOOS.xlsx
NANOOS,46.1735,-124.1272,SATURN-02,moored_buoy,O,> 5 yr,Yp,X,X,,,,X,X,X,,,,,,,X,X,,,,,,X,,,,,"air_temperature (3m), surface_air_pressure (3m), wind_from_direction (3m), wind_speed (3m), wind_speed_of_gust (3m), sea_water_temperature (-1m), sea_water_salinity (-1m, -6m, -11m, -16m, -21m, -35m), surface_downwelling_photosynthetic_radiative_flux_in_air (3m), mass_concentration_of_chlorophyll_in_sea_water (-1m, -6m, -11m, -16m, -21m, -35m), sea_water_turbidity (-1m, -6m, -11m, -16m, -21m, -35m), mass_concentration_of_oxygen_in_sea_water (-1m, -6m, -11m, -16m, -21m, -35m), fractional_saturation_of_oxygen_in_sea_water (-1m, -6m, -11m, -16m, -21m, -35m)",NANOOS.xlsx
NANOOS,46.235,-123.8719,SATURN-01,fixed,U,> 5 yr,Yp,X,X,,,,,,,,,,,,,X,,,,,,,X,X,,,,"sea_water_temperature (0.0m), sea_water_salinity (0.0m), mass_concentration_of_chlorophyll_in_sea_water (0.0m), sea_water_turbidity (0.0m), cdom (0.0m), mole_concentration_of_nitrate_in_sea_water (0.0m)",NANOOS.xlsx
NANOOS,46.1997,-123.94,SATURN-03,fixed,Y,> 5 yr,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,X,X,,,,"sea_water_temperature (-2.4m, -8.2m, -13.0m), sea_water_salinity (-2.4m, -8.2m, -13.0m), fluorescence_min (-2.4m, -8.2m, -13.0m), quantum_yield_of_fluourescence (-2.4m, -8.2m, -13.0m), mass_concentration_of_chlorophyll_in_sea_water (-2.4m, -8.2m, -13.0m), sea_water_turbidity (-2.4m, -8.2m, -13.0m), cdom (-2.4m, -8.2m, -13.0m), phycoerythrin_fluorescence (-2.4m, -8.2m, -13.0m), mass_concentration_of_oxygen_in_sea_water (-2.4m, -8.2m, -13.0m), fractional_saturation_of_oxygen_in_sea_water (-2.4m, -8.2m, -13.0m), mole_concentration_of_nitrate_in_sea_water (-2.4m, -8.2m, -13.0m), sea_water_ph_reported_on_total_scale (-2.4m, -8.2m, -13.0m)",NANOOS.xlsx
NANOOS,46.1845,-123.1874,SATURN River Station 05 (LOBO Station),fixed,Y,> 5 yr,N,X,,X,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature (-2.5m), sea_water_pressure (-2.5m), sea_water_electrical_conductivity (-2.5m), mass_concentration_of_chlorophyll_in_sea_water (-2.5m), sea_water_turbidity (-2.5m), cdom (-2.5m), mass_concentration_of_oxygen_in_sea_water (-2.5m), fractional_saturation_of_oxygen_in_sea_water (-2.5m)",NANOOS.xlsx
NANOOS,45.5186,-122.6667,SATURN River Station 06 (USGS Station),river_level_station,Y,> 5 yr,N,X,,,,,,,,,,,,,X,X,X,,,,X,,X,,,,,"sea_water_temperature (-0.5m), depth (-0.5m), sea_water_speed (-0.5m), river_discharge (-0.5m), mass_concentration_of_chlorophyll_in_sea_water (-0.5m), turbidity (-0.5m), mass_concentration_of_oxygen_in_sea_water (-0.5m), fractional_saturation_of_oxygen_in_sea_water (-0.5m), sea_water_ph_reported_on_total_scale (-0.5m)",NANOOS.xlsx
NANOOS,46.286,-124.0151,SATURN-07,moored_buoy,O,> 5 yr,Yp,X,X,,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature (-1.0m), sea_water_salinity (-1.0m), mass_concentration_of_chlorophyll_in_sea_water (-1.0m), sea_water_turbidity (-1.0m), cdom (-1.0m), mass_concentration_of_oxygen_in_sea_water (-1.0m), fractional_saturation_of_oxygen_in_sea_water (-1.0m)",NANOOS.xlsx
NANOOS,45.577,-122.379,SATURN-08 (LOBO Station),moored_buoy,U,09/2013,N,X,,X,,,,,,,,,,,,X,X,,,,,,X,X,,,,"sea_water_temperature (-0.8m), sea_water_pressure (-0.8m), mass_concentration_of_chlorophyll_in_sea_water (-0.8m), sea_water_turbidity (-0.8m), cdom (-0.8m), mass_concentration_of_oxygen_in_sea_water (-0.8m), fractional_saturation_of_oxygen_in_sea_water (-0.8m), mole_concentration_of_nitrate_in_sea_water (-0.8m)",NANOOS.xlsx
NANOOS,46.1765,-123.8693,SATURN-09,fixed,Y,09/2014,Yp,X,X,,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature (-0.5m), sea_water_salinity (-0.5m), mass_concentration_of_chlorophyll_in_sea_water (-0.5m), sea_water_turbidity (-0.5m), cdom (-0.5m), mass_concentration_of_oxygen_in_sea_water (-0.5m), fractional_saturation_of_oxygen_in_sea_water (-0.5m)",NANOOS.xlsx
NANOOS,49.4716,-124.7927,"Fanny Bay Oysters, Baynes Sound",fixed,Y,02/2017,N,X,X,,,,,,,,,,,,,,,X,,,X,X,,,,X,,"sea_water_temperature (-6m), sea_water_salinity (-6m), sea_water_ph_reported_on_total_scale (-6m), dissolved_inorganic_carbon (-6m), Omega_aragonite (-6m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-6m), total_alkalinity (-6m)",NANOOS.xlsx
NANOOS,51.6501,-127.9664,"Seaology CO2 Buoy in Kwakshua Channel, BC",moored_buoy,Y,05/2018,N,X,X,,,,X,X,X,,,,,,,,,X,X,,,,,,,,,"air_temperature (3m), surface_air_pressure (3m), wind_from_direction (3m), wind_speed (3m), surface_partial_pressure_of_carbon_dioxide_in_air (1m), sea_water_temperature (-0.5m), sea_water_salinity (-0.5m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-0.5m)",NANOOS.xlsx
NANOOS,50.116,-125.222,Quadra Island Field Station at Hyacinthe Bay,fixed,Y,< 5 yr,N,X,X,,,,,,,,,,,,,,,X,,,X,X,,,,X,,"sea_water_temperature (-1.0m), sea_water_salinity (-1.0m), sea_water_ph_reported_on_total_scale (-1.0m), dissolved_inorganic_carbon (-1.0m), Omega_aragonite (-1.0m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-1.0m), total_alkalinity (-1.0m)",NANOOS.xlsx
NANOOS,47.3728,-122.4534,"Dockton Park Pier Mooring - Inner Quartermaster Harbor, Vashon Island",fixed,Y,> 5 yr,N,X,X,,,X,X,X,X,X,,,,,,X,X,,,,X,,X,,,,,"air_temperature (7.6m), surface_air_pressure (7.6m), relative_humidity (7.6m), precipitation_accumulated (7.6m), wind_from_direction (7.6m), wind_speed (7.6m), sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), surface_downwelling_photosynthetic_radiative_flux_in_air (7.6m), mass_concentration_of_chlorophyll_in_sea_water (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NANOOS.xlsx
NANOOS,47.5372,-122.4061,"Point Williams buoy, South Seattle",moored_buoy,Y,07/2013,N,X,X,,,,,,,,,,,,,X,X,,,,X,,X,X,,,,"sea_water_temperature (-1m), sea_water_salinity (-1m), mass_concentration_of_chlorophyll_in_sea_water (-1m), sea_water_turbidity (-1m), mass_concentration_of_oxygen_in_sea_water (-1m), fractional_saturation_of_oxygen_in_sea_water (-1m), mole_concentration_of_nitrate_in_sea_water (-1m), sea_water_ph_reported_on_total_scale (-1m)",NANOOS.xlsx
NANOOS,47.608,-122.3438,Seattle Aquarium Mooring - Elliott Bay,fixed,Y,> 5 yr,N,X,X,,,X,X,X,X,X,,,,,,X,X,X,,,X,,X,,,,,"air_temperature (7.6m), surface_air_pressure (7.6m), relative_humidity (7.6m), precipitation_accumulated (7.6m), wind_from_direction (7.6m), wind_speed (7.6m), sea_water_temperature (-1m, -10m), sea_water_salinity (-1m, -10m), surface_downwelling_photosynthetic_radiative_flux_in_air (7.6m), mass_concentration_of_chlorophyll_in_sea_water (-1m, -10m), sea_water_turbidity (-1m, -10m), mass_concentration_of_oxygen_in_sea_water (-1m, -10m), fractional_saturation_of_oxygen_in_sea_water (-1m, -10m), sea_water_ph_reported_on_total_scale (-1m, -10m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-10m)",NANOOS.xlsx
NANOOS,47.3942,-122.4635,"Yacht Club Mooring - Inner Quartermaster Harbor, Vashon Island",fixed,Y,> 5 yr,N,X,X,,,,,,,,,,,,,,X,,,,X,,X,,,,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), mass_concentration_of_chlorophyll_in_sea_water (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NANOOS.xlsx
NANOOS,43.338,-124.321,"Station SOSCWQ - Charleston Bridge, South Slough Reserve",fixed,O,> 5 yr,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NANOOS.xlsx
NANOOS,43.2965,-124.3107,"Station SOSECWQ - Elliot Creek, South Slough Reserve",fixed,Y,05/2012,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NANOOS.xlsx
NANOOS,43.4139,-124.2789,SOSNSWQ Station - North Spit-BLM Boat Ramp near North Bend,fixed,Y,2013,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NANOOS.xlsx
NANOOS,43.2791,-124.3184,"Tom's Creek (sostcmet), South Slough Reserve",fixed,Y,10/2016,Yp,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,"air_temperature (3m), surface_air_pressure (3m), relative_humidity (3m), precipitation_accumulated (3m), wind_from_direction (3m), wind_speed (3m), wind_speed_of_gust (3m), surface_downwelling_photosynthetic_radiative_flux_in_air (3m)",NANOOS.xlsx
NANOOS,43.3172,-124.3216,"Valino Island (sosvawq), South Slough Reserve",fixed,Y,> 5 yr,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NANOOS.xlsx
NANOOS,43.282,-124.32,"Station SOSWIWQ - Winchester Arm, South Slough Reserve",fixed,Y,> 5 yr,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NANOOS.xlsx
NANOOS,48.7237,-122.5765,Se`lhaem Bellingham Bay buoy,moored_buoy,Y,02/2016,Yp,X,X,X,X,X,X,X,X,,,,,,,X,X,,,,X,,X,,,,,"air_temperature (2m), surface_air_pressure (2m), relative_humidity (2m), dew_point_temperature (2m), wind_from_direction (2.97m), wind_speed (2.97m), wind_speed_of_gust (2.97m), sea_water_temperature (-0.5m, -18m), sea_water_salinity (-0.5m, -18m), sea_water_pressure (-0.5m, -18m), mass_concentration_of_chlorophyll_in_sea_water (-0.5m), sea_water_turbidity (-0.5m), cdom (-0.5m), mass_concentration_of_oxygen_in_sea_water (-0.5m, -18m), sea_water_ph_reported_on_total_scale (-0.5m, -18m)",NANOOS.xlsx
NANOOS,47.8034,-122.8029,Profiling Buoy at Dabob Bay - Hood Canal,profiling_buoy,Y,06/2010,Yp,X,X,,,,,,,,,,,,,,X,X,X,,,,,,,,,"surface_partial_pressure_of_carbon_dioxide_in_air (2m), sea_water_temperature (-2m, -20m, -95m), sea_water_salinity (-2m, -20m, -95m), sea_water_sigma_t (-2m, -20m, -95m), mass_concentration_of_oxygen_in_sea_water (-2m, -20m, -95m), fractional_saturation_of_oxygen_in_sea_water (-2m, -20m, -95m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-0.1m)",NANOOS.xlsx
NANOOS,47.9073,-122.627,Profiling Buoy at Hansville - Hood Canal,profiling_buoy,Y,> 5 yr,Yp,X,X,,X,X,X,X,X,,,,,,,,X,,,,,,X,,,,,"air_temperature (2m), surface_air_pressure (2m), relative_humidity (2m), dew_point_temperature (2m), wind_from_direction (2m), wind_speed (2m), wind_speed_of_gust (2m), sea_water_temperature (PROFILE), sea_water_salinity (PROFILE), sea_water_sigma_t (PROFILE), mass_concentration_of_chlorophyll_in_sea_water (PROFILE), mass_concentration_of_oxygen_in_sea_water (PROFILE), fractional_saturation_of_oxygen_in_sea_water (PROFILE)",NANOOS.xlsx
NANOOS,47.4218,-123.1126,Profiling Buoy at Hoodsport - Hood Canal,profiling_buoy,Y,> 5 yr,Yp,X,X,,,,,,,,,,,,,,X,,,,,,X,,,,,"sea_water_temperature (PROFILE), sea_water_salinity (PROFILE), sea_water_sigma_t (PROFILE), mass_concentration_of_chlorophyll_in_sea_water (PROFILE), mass_concentration_of_oxygen_in_sea_water (PROFILE), fractional_saturation_of_oxygen_in_sea_water (PROFILE)",NANOOS.xlsx
NANOOS,47.375,-123.0083,Profiling Buoy at Twanoh - Hood Canal,profiling_buoy,Y,> 5 yr,Yp,X,X,,X,,X,X,X,,,,,,,,X,X,X,,X,,X,,,,,"air_temperature (2m), surface_air_pressure (2m), dew_point_temperature (2m), wind_from_direction (2m), wind_speed (2m), wind_speed_of_gust (2m), surface_partial_pressure_of_carbon_dioxide_in_air (2m), sea_water_temperature (PROFILE), sea_water_salinity (PROFILE), sea_water_sigma_t (PROFILE), surface_downwelling_photosynthetic_radiative_flux_in_air (2m), mass_concentration_of_chlorophyll_in_sea_water (PROFILE), mass_concentration_of_oxygen_in_sea_water (PROFILE), fractional_saturation_of_oxygen_in_sea_water (PROFILE), sea_water_ph_reported_on_total_scale (-1m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-0.1m)",NANOOS.xlsx
NANOOS,43.2916,-124.5383,"CB-06, 6NM W of Coos Bay",moored_buoy,Y,06/2017,Yp,X,X,,,,,X,,,X,,,X,,,,X,X,,X,,,,,,,"net_downward_shortwave_flux_in_air (2.1m), wind_from_direction (2.7m), wind_speed (2.7m), surface_partial_pressure_of_carbon_dioxide_in_air (3m), sea_water_temperature (-1m, -1.5m), sea_water_salinity (-1m, -1.5m), sea_water_ph_reported_on_total_scale (-1m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-1m)",NANOOS.xlsx
NANOOS,44.6311,-124.0491,"OSU Yaquina Bay site, Newport",fixed,Y,01/2019,N,X,X,,,,,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature (-0.9m, -2.1m, -3.4m), sea_water_salinity (-0.9m, -2.1m, -3.4m)",NANOOS.xlsx
NANOOS,47.7874,-122.8527,"Penn Cove Shellfish, Quilcene - Hood Canal",moored_buoy,N,< 5 yr,N,X,X,,,,,,,,,,,,,,X,,,,X,,X,,,,,"sea_water_temperature (-1m, -7m), sea_water_salinity (-1m, -7m), mass_concentration_of_chlorophyll_in_sea_water (-1m, -7m), mass_concentration_of_oxygen_in_sea_water (-1m, -7m), fractional_saturation_of_oxygen_in_sea_water (-1m, -7m), sea_water_ph_reported_on_total_scale (-1m, -7m)",NANOOS.xlsx
NANOOS,46.5007,-124.0304,"PCSGA - Nahcotta Port hatchery mooring, Willapa Bay",fixed,O,> 5 yr,N,X,X,,,,,,,,,,,,,,X,,,,X,,,,,,,"sea_water_temperature (-0.3m), sea_water_salinity (-0.3m), mass_concentration_of_oxygen_in_sea_water (-0.3m), fractional_saturation_of_oxygen_in_sea_water (-0.3m), sea_water_ph_reported_on_total_scale (-0.3m, -0.6m)",NANOOS.xlsx
NANOOS,48.175,-122.42,"Port Susan buoy, Stillaguamish Tribe",moored_buoy,O,> 5 yr,N,X,X,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature (-1.2m), sea_water_salinity (-1.2m), mass_concentration_of_chlorophyll_in_sea_water (-1.2m), sea_water_turbidity (-1.2m), mass_concentration_of_oxygen_in_sea_water (-1.2m), fractional_saturation_of_oxygen_in_sea_water (-1.2m), sea_water_ph_reported_on_total_scale (-1.2m), redox_potential (-1.2m)",NANOOS.xlsx
NANOOS,47.849,-122.6837,"Hood Canal 1 site, W shore of Hood Canal near Case Shoal",fixed,O,2015,N,X,X,,,,X,,,,,,,,,,,,,,,,,,,,,"air_temperature (2m), sea_water_temperature (-1m), sea_water_salinity (-1m), sea_water_electrical_conductivity (-1m)",NANOOS.xlsx
NANOOS,48.0764,-122.7138,"Kilisut Harbor Site, NE shore",moored_buoy,O,06/2019,N,X,X,,,,X,,,,,,,,,,,,,,,,,,,,,"air_temperature (2m), sea_water_temperature (-1m), sea_water_salinity (-1m), sea_water_electrical_conductivity (-1m)",NANOOS.xlsx
NANOOS,47.2558,-122.9281,"Pickering Passage site, E shore near Graham Point",fixed,O,2015,N,X,X,,,,X,,,,,,,,,,,,,,,,,,,,,"air_temperature (2m), sea_water_temperature (-1m), sea_water_salinity (-1m), sea_water_electrical_conductivity (-1m)",NANOOS.xlsx
NERACOOS,40.88,-73.73,Execution Rocks,moored_buoy,Y,2004-09-01 00:00:00,Yp,X,X,X,,X,X,X,X,,,,,,X,X,X,,,,,,,X,,,,"wind_speed, wind_to_direction, barometric_altitude, air_temperature, relative_humidity, sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_speed, seawater_turbidity, photosynthetically_available_radiation, water_pressure, nitrate",NERACOOS.xlsx
NERACOOS,40.95,-73.58,Western Long Island Sound,moored_buoy,Y,2001-08-01 00:00:00,Yp,X,X,X,,X,X,X,X,,X,,,X,X,X,X,X,,,,,,X,,,,"wind_speed, wind_to_direction, barometric_altitude, air_temperature, relative_humidity, sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_speed, downwelling_photosynthetic_radiance_in_sea_water, sea_surface_wave_significant_height, sea_surface_swell_wave_mean_period,seawater_turbidity, photosynthetically_available_radiation, water_pressure, nitrate, pCO2, phosphate",NERACOOS.xlsx
NERACOOS,41.13,-72.65,Central Long Island Sound,moored_buoy,Y,2002-02-01 00:00:00,Yp,X,X,X,,X,X,X,X,,X,,,X,X,X,X,X,,,,,,X,,,,"wind_speed, wind_to_direction, barometric_altitude, air_temperature, relative_humidity, sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_speed, downwelling_photosynthetic_radiance_in_sea_water,  sea_surface_wave_significant_height, sea_surface_swell_wave_mean_period, sea_water_to_direction,seawater_turbidity, photosynthetically_available_radiation, water_pressure, nitrate, pCO2",NERACOOS.xlsx
NERACOOS,41.492,-71.419,GSO Dock,fixed,Y,6/1/2017 report to NERACOOS( 1995 historical),Yp,X,X,,,,,,,,,,,,,,X,,,,X,,X,X,,,,"sea_water_temperature, sea_water_salinity,  mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, mass_concentration_of_chlorophyll_in_sea_water, mole_concentration_of_nitrate_in_sea_water",NERACOOS.xlsx
NERACOOS,43.07,-70.86,Great Bay Buoy,moored_buoy,Y,2005-04-01 00:00:00,Yf,X,X,,,,X,X,X,,X,,,,,X,X,X,,,X,,X,X,X,,,"sea_water_temperature, sea_water_salinity,  mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, mass_concentration_of_chlorophyll_in_sea_water, mole_concentration_of_nitrate_in_sea_water,fractional_saturation_of_oxygen_in_sea_water,mole_concentration_of_phosphate_in_sea_water,   wind_speed, wind_to_direction, wind_speed_of_gust, air_temperature,  air_pressure, solar_irradiance, sea_water_turbidity, concentration_of_colored_dissolved_organic_matter_in_sea_water_expressed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate, partial_pressure_of_carbon_dioxide_in_sea_water",NERACOOS.xlsx
NERACOOS,43.07,-70.7,Coastal Marine Lab,fixed,Y,2010-03-01 00:00:00,Yp,X,X,,,,X,X,X,,X,,,,,,X,,,,,,,,,,,"sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, partial_pressure_of_carbon_dioxide_in_seawater,downwelling_photosynthetic_radiance_in_sea_water, wind_speed, wind_to_direction, wind_speed_of_gust, air_temperature, air_pressure",NERACOOS.xlsx
NERACOOS,42.52,-70.56,Massachusetts Bay,moored_buoy,Y,2001-08-01 00:00:00,Yp,X,X,,,,X,X,X,,,X,,X,X,X,X,,,,,,X,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m), sea_water_to_direction (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m), sea_water_speed (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m), sea_water_salinity (1 m, 20 m, 50 m),  sea_water_density (1 m, 20 m, 50 m), sea_water_turbidity (3 m), mass_concentration_of_chlorophyll_in_sea_water (3 m), mole_concentration_of_dissolved_molecular_oxygen_in_sea_water (51 m), mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_at_saturation (51 m)",NERACOOS.xlsx
NERACOOS,43.02,-70.54,Appledore Island - C02 Buoy,moored_buoy,Y,2006-04-01 00:00:00,Yp,X,X,,,,X,X,X,,,,,,,X,X,X,X,,,,X,,,,,"wind_speed, wind_to_direction, wind_speed_of_gust, air_temperature, air_pressure, sea_water_temperature, sea_water_salinity, dissolved oxygen, sea_water_turbidity, mass_concentration_of_chlorophyll_in_sea_water, surface_partial_pressure_of_carbon_dioxide_in_air, partial_pressure_of_carbon_dioxide_in_sea_water",NERACOOS.xlsx
NERACOOS,43.18,-70.42,Western Maine Shelf,moored_buoy,Y,2001-08-01 00:00:00,Yf,X,X,,,,X,X,X,,,X,,X,X,,,,,,,,,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m), sea_water_to_direction (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m), sea_water_speed (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m), sea_water_salinity (1 m, 20 m, 50 m),  sea_water_density (1 m, 20 m, 50 m)",NERACOOS.xlsx
