RA,Latitude,Longitude,station_long_name,Platform,Operational,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,file,geometry
MARACOOS,42.851,-73.887,Mowhawk R. Rexford Bridge hydrologic station - HRECOS,fixed,Y,N,X,X,,,,,,,,,,X,,,X,X,,,,X,,,,,,,"dissolved_oxygen_saturation, dissolved_oxygen, sea_water_electrical_conductivity, sea_water_practical_salinity, sea_water_ph_reported_on_total_scale, sea_water_temperature, sea_water_turbidity, water_level_observed",MARACOOS.xlsx,POINT (-73.887 42.851)
MARACOOS,42.5012,-73.780381,Schodak Island weather station - HRECOS,fixed,Y,N,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, dew_point_temperature, relative_humidity,  wind_from_direction, wind_direction_standard_deviation, wind_gust, wind_speed, surface_upwelling_photosynthetic_photon_flux_in_air, precipitation_amount, surface_upwelling_photosynthetic_photon_flux_in_air",MARACOOS.xlsx,POINT (-73.780381 42.5012)
MARACOOS,42.4996,-73.7768,Schodak Island hydrologic station - HRECOS,fixed,Y,N,X,X,,,,,,,,,,X,,,X,X,,,,X,,,,,,,"dissolved_oxygen_saturation, dissolved_oxygen, sea_water_electrical_conductivity, sea_water_practical_salinity, sea_water_ph_reported_on_total_scale, sea_water_temperature, sea_water_turbidity, water_level_observed",MARACOOS.xlsx,POINT (-73.7768 42.4996)
MARACOOS,42.61954,-73.7589,Port of Albany hydro/weather station - HRECOS,fixed,Y,N,X,X,,X,X,X,X,X,X,X,,,,,X,X,,,,X,,,,,,,"air_pressure, air_temperature, dew_point_temperature, dissolved_oxygen_saturation, precipitation_amount, dissolved_oxygen, relative_humidity, sea_water_electrical_conductivity, sea_water_practical_salinity, sea_water_ph_reported_on_total_scale, sea_water_temperature, sea_water_turbidity, wind_from_direction, wind_speed, surface_upwelling_photosynthetic_photon_flux_in_air",MARACOOS.xlsx,POINT (-73.7589 42.61954)
MARACOOS,41.043,-73.896,Piermont Pier weather/hydro Station - HRECOS,fixed,Y,N,X,X,,X,X,X,X,X,X,,,,,,X,X,,,,X,,,,,,,"air_pressure, air_temperature, dew_point_temperature, dissolved_oxygen_saturation, precipitation_amount, dissolved_oxygen, relative_humidity, sea_water_electrical_conductivity, sea_water_practical_salinity, sea_water_ph_reported_on_total_scale, sea_water_temperature, sea_water_turbidity, wind_from_direction, wind_speed",MARACOOS.xlsx,POINT (-73.896 41.043)
MARACOOS,41.7206,-73.9388,Pump Station (Marist/County/USGS) - HRECOS,fixed,Y,N,X,X,,,,,,,,,,X,,,X,X,,,,X,,,,,,,"dissolved_oxygen_saturation, dissolved_oxygen, sea_water_electrical_conductivity, sea_water_practical_salinity, sea_water_ph_reported_on_total_scale, sea_water_temperature, sea_water_turbidity, water_level_observed",MARACOOS.xlsx,POINT (-73.9388 41.7206)
MARACOOS,39.2447,-76.5972,Masonville_Cove_Pier - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-76.5972 39.2447)
MARACOOS,39.2717,-73.8892,Atlantic Shores Offshore Wind Lidar Buoy,moored_buoy,N,N,X,X,X,,X,X,X,X,,,,,X,X,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_from_direction, wind_speed, wind_speed_of_gust, sea_water_practical_salinity, sea_water_temperature (1m, 2m, 32m), sea_water velocity_to_direction (3D),  sea_water_speed (3D), sea_surface_wave_from_direction, sea_surface_wave_mean_period, sea_surface_wave_significant_height, sea_water_pressure",MARACOOS.xlsx,POINT (-73.8892 39.2717)
MARACOOS,39.2025,-74.08194,Atlantic Shores Offshore Wind Lidar Buoy,moored_buoy,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,altitude,MARACOOS.xlsx,POINT (-74.08194 39.2025)
MARACOOS,36.90463,-75.71265,"Weatherflow, station_150651",fixed,N,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-75.71265 36.90463)
MARACOOS,36.94523,-76.39145,"Weatherflow, station_160416",fixed,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-76.39145 36.94523)
MARACOOS,37.78799,-75.9735,"Weatherflow, station_161219",fixed,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-75.9735 37.78799)
MARACOOS,36.9178,-76.09045,"Weatherflow, station_181396",fixed,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-76.09045 36.9178)
MARACOOS,38.32699,-75.08321,"Weatherflow, station_340",fixed,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-75.08321 38.32699)
MARACOOS,36.92706,-76.00665,"Weatherflow, station_397",fixed,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-76.00665 36.92706)
MARACOOS,37.60166,-75.68974,"Weatherflow, station_48410",fixed,N,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-75.68974 37.60166)
MARACOOS,36.58971,-76.02099,"Weatherflow, station_48593",fixed,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-76.02099 36.58971)
MARACOOS,37.03652,-76.07666,"Weatherflow, station_693",fixed,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-76.07666 37.03652)
MARACOOS,36.83037,-75.96657,"Weatherflow, station_85054",fixed,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,," wind_from_direction, wind_speed, wind_speed_of_gust",MARACOOS.xlsx,POINT (-75.96657 36.83037)
MARACOOS,38.796,-76.7208,Iron_Pot_Landing - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-76.7208 38.796)
MARACOOS,38.7433,-76.7074,Mataponi - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-76.7074 38.7433)
MARACOOS,39.2282,-76.4006,Pleasure_Island - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-76.4006 39.2282)
MARACOOS,38.7037,-76.3453,Tinghman_Island - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-76.3453 38.7037)
MARACOOS,38.4418,-76.3029,Taylors Island - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-76.3029 38.4418)
MARACOOS,39.3539,-76.1296,Camp_Tockwogh - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-76.1296 39.3539)
MARACOOS,39.3723,-75.8399,Budds_Landing - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-75.8399 39.3723)
MARACOOS,38.1483,-75.2862,Public Landing - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-75.2862 38.1483)
MARACOOS,38.2674,-75.1981,Newport Creek- Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-75.1981 38.2674)
MARACOOS,38.424,-75.1886,Bishopville Prong - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-75.1886 38.424)
MARACOOS,38.449,-75.1325,Greys Creek - Maryland DNR Station,fixed,Y,N,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"Fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, sea_water_temperature, sea_water_turbidity",MARACOOS.xlsx,POINT (-75.1325 38.449)
NANOOS,47.9717,-124.9533,APL-UW ESP Mooring,moored buoy,Y,Yp,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A (see notes),NANOOS.xlsx,POINT (-124.9533 47.9717)
NANOOS,47.9667,-124.9549,APL-UW NEMO-ESP Profiler,profiling buoy,Y,Yf,X,X,X,,,,,,,,,,,,,X,,,,,,,,,,,"sea_water_electrical_conductivity (profiling), mass_concentration_of_oxygen_in_sea_water (profiling), sea_water_pressure (profiling), sea_water_practical_salinity (profiling), sea_water_temperature (profiling)",NANOOS.xlsx,POINT (-124.9549 47.9667)
NANOOS,47.9676,-124.96,Chaba UW/NANOOS Moored Buoy near La Push,moored buoy,Y,Yp,X,X,X,,,X,X,X,,,,,,,X,X,X,X,,X,,X,,,,,"air_temperature, surface_air_pressure, surface_partial_pressure_of_carbon_dioxide_in_air, wind_from_direction, wind_speed, mass_concentration_of_chlorophyll_in_sea_water (1m, 1.5m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (1m), mass_concentration_of_oxygen_in_sea_water (1m, 1.5m, 46m, 85m), sea_water_ph_reported_on_total_scale (1m, 1.5m, 45m, 85m), sea_water_pressure (46m, 60m, 85m), sea_water_practical_salinity (1m, 1.5m, 46m, 85m), sea_water_turbidity (1m, 1.5m), sea_water_temperature (1m, 1.5m, 46m, 60, 85m)",NANOOS.xlsx,POINT (-124.96 47.9676)
NANOOS,46.1735,-124.1272,SATURN-02,moored buoy,Y,Yp,X,X,,,,X,X,X,,,,,,,X,X,,,,,,X,,,,,"air_temperature, surface_air_pressure, surface_downwelling_photosynthetic_radiative_flux_in_air, wind_from_direction, wind_speed_of_gust, wind_speed, mass_concentration_of_chlorophyll_in_sea_water (1m, 6m, 11m, 16m, 21m, 35m), mass_concentration_of_oxygen_in_sea_water (1m, 6m, 11m, 16m, 21m, 35m), fractional_saturation_of_oxygen_in_sea_water (1m, 6m, 11m, 16m, 21m, 35m), sea_water_practical_salinity (1m, 6m, 11m, 16m, 21m, 35m), sea_water_turbidity (1m, 6m, 11m, 16m, 21m, 35m), sea_water_temperature (1m)",NANOOS.xlsx,POINT (-124.1272 46.1735)
NANOOS,46.1997,-123.94,SATURN-03,fixed shore platform,Y,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,X,,X,,,"mass_concentration_of_chlorophyll_in_sea_water (2.4m, 8.2m, 13.0m), concentration_of_colored_dissolved_organic_matter_in_sea_water_expres sed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (2.4m,  8.2m, 13.0m), H1_FluorescMin (2.4m, 8.2m, 13.0m), H1_Nitrate (2.4m,  8.2m, 13.0m), mass_concentration_of_oxygen_in_sea_water (2.4m, 8.2m, 13.0m), fractional_saturation_of_oxygen_in_sea_water (2.4m, 8.2m,   13.0m), sea_water_ph_reported_on_total_scale (2.4m, 8.2m, 13.0m), H1_PhrthrnFluoresc (2.4m, 8.2m, 13.0m), quantum_yield_of_fluourescence (2.4m, 8.2m, 13.0m), sea_water_practical_salinity (2.4m, 8.2m, 13.0m), sea_water_turbidity (2.4m, 8.2m, 13.0m), sea_water_temperature (2.4m, 8.2m, 13.0m)",NANOOS.xlsx,POINT (-123.94 46.1997)
NANOOS,46.2036,-123.7586,SATURN-04,fixed shore platform,Y,Yp,X,X,,,,,,,,,,,,,X,X,,,,,,,,X,,,"concentration_of_colored_dissolved_organic_matter_in_sea_water_expres sed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (0.3m, 8.6m), mass_concentration_of_oxygen_in_sea_water (0.3m, 8.6m),fractional_saturation_of_oxygen_in_sea_water (0.3m, 8.6m), sea_water_practical_salinity (0.3m, 8.6m), sea_water_turbidity (0.3m,8.6m), sea_water_temperature (0.3m, 8.6m)",NANOOS.xlsx,POINT (-123.7586 46.2036)
NANOOS,46.1845,-123.1874,SATURN River Station 05 (LOBO Station),fixed shore platform,O,N,X,,X,,,,,,,,,,,,X,X,,,,,,X,,X,,,"mass_concentration_of_chlorophyll_in_sea_water (2.5m), concentration_of_colored_dissolved_organic_matter_in_sea_water_expres sed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (2.5m), sea_water_electrical_conductivity (2.5m), mass_concentration_of_oxygen_in_sea_water (2.5m),fractional_saturation_of_oxygen_in_sea_water (2.5m), sea_water_pressure (2.5m), sea_water_turbidity (2.5m),sea_water_temperature (2.5m)",NANOOS.xlsx,POINT (-123.1874 46.1845)
NANOOS,46.286,-124.0151,SATURN-07,moored buoy,Y,Yp,X,X,,,,,,,,,,,,,X,X,,,,,,X,,X,,,"mass_concentration_of_chlorophyll_in_sea_water (1m), concentration_of_colored_dissolved_organic_matter_in_sea_water_expres sed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (1m), mass_concentration_of_oxygen_in_sea_water (1m),fractional_saturation_of_oxygen_in_sea_water (1m),sea_water_practical_salinity (1m), sea_water_turbidity (1m), sea_water_temperature (1m)",NANOOS.xlsx,POINT (-124.0151 46.286)
NANOOS,46.1765,-123.8693,SATURN-09,fixed shore platform,Y,Yp,X,X,,,,,,,,,,,,,X,X,,,,,,X,,X,,,"mass_concentration_of_chlorophyll_in_sea_water (0.5m), concentration_of_colored_dissolved_organic_matter_in_sea_water_expres sed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (0.5m), mass_concentration_of_oxygen_in_sea_water (0.5m),fractional_saturation_of_oxygen_in_sea_water (0.5m),sea_water_practical_salinity (0.5m), sea_water_turbidity (0.5m), sea_water_temperature (0.5m)",NANOOS.xlsx,POINT (-123.8693 46.1765)
NANOOS,43.338,-124.321,"Station SOSCHWQ - Charleston Bridge, South Slough Reserve",fixed shore platform,O,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"mass_concentration_of_oxygen_in_sea_water (tidally variable), fractional_saturation_of_oxygen_in_sea_water (tidally variable), sea_water_ph_reported_on_total_scale (tidally variable),sea_water_practical_salinity (tidally variable), sea_water_turbidity (tidallyvariable), depth (tidally variable), sea_water_temperature (tidally variable)",NANOOS.xlsx,POINT (-124.321 43.338)
NANOOS,43.2965,-124.3107,"Station SOSECWQ - Elliot Creek, South Slough Reserve",fixed shore platform,Y,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"mass_concentration_of_oxygen_in_sea_water (tidally variable), fractional_saturation_of_oxygen_in_sea_water (tidally variable), sea_water_ph_reported_on_total_scale (tidally variable),sea_water_practical_salinity (tidally variable), sea_water_turbidity (tidallyvariable), depth (tidally variable), sea_water_temperature (tidally variable)",NANOOS.xlsx,POINT (-124.3107 43.2965)
NANOOS,43.2791,-124.3184,"Station SOSTCMET - Tom's Creek, South Slough Reserve",land station,Y,Yp,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,"air_temperature, surface_air_pressure, surface_downwelling_photosynthetic_radiative_flux_in_air,precipitation_accumulated, relative_humidity, wind_from_direction,wind_speed_of_gust, wind_speed",NANOOS.xlsx,POINT (-124.3184 43.2791)
NANOOS,43.282,-124.32,"Station SOSWIWQ - Winchester Arm, South Slough Reserve",fixed shore platform,Y,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"mass_concentration_of_oxygen_in_sea_water (tidally variable), fractional_saturation_of_oxygen_in_sea_water (tidally variable), sea_water_ph_reported_on_total_scale (tidally variable),sea_water_practical_salinity (tidally variable), sea_water_turbidity (tidallyvariable), depth (tidally variable), sea_water_temperature (tidally variable)",NANOOS.xlsx,POINT (-124.32 43.282)
NANOOS,43.4139,-124.2789,SOSNSWQ Station - North Spit-BLM Boat Ramp near North Bend,fixed shore platform,Y,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,,,,,,"mass_concentration_of_oxygen_in_sea_water (tidally variable), fractional_saturation_of_oxygen_in_sea_water (tidally variable), sea_water_ph_reported_on_total_scale (tidally variable),sea_water_practical_salinity (tidally variable), sea_water_turbidity (tidallyvariable), depth (tidally variable), sea_water_temperature (tidally variable)",NANOOS.xlsx,POINT (-124.2789 43.4139)
NANOOS,47.28,-122.73,Profiling Buoy at Carr Inlet - South Sound,profiling buoy,Y,Yp,X,X,,X,X,X,X,X,,,,,,,,X,,,,X,,X,,,,,"air_temperature, surface_air_pressure, dew_point_temperature, surface_downwelling_photosynthetic_radiative_flux_in_air,relative_humidity, wind_from_direction, wind_speed_of_gust, wind_speed, mass_concentration_of_chlorophyll_in_sea_water (profiling), mass_concentration_of_oxygen_in_sea_water (profiling),fractional_saturation_of_oxygen_in_sea_water (profiling), sea_water_ph_reported_on_total_scale (1m), sea_water_practical_salinity (profiling), sea_water_sigma_t (profiling), sea_water_temperature (profiling)",NANOOS.xlsx,POINT (-122.73 47.28)
NANOOS,47.8034,-122.8029,Profiling Buoy at Dabob Bay - Hood Canal,profiling buoy,Y,Yp,X,X,,,,,,,,,,,,,,X,X,X,,X,,,,,,,"surface_partial_pressure_of_carbon_dioxide_in_air, surface_partial_pressure_of_carbon_dioxide_in_sea_water (0.1m), mass_concentration_of_oxygen_in_sea_water (profiling),fractional_saturation_of_oxygen_in_sea_water (profiling), sea_water_ph_reported_on_total_scale (1m), sea_water_practical_salinity (profiling), sea_water_sigma_t (profiling), sea_water_temperature (profiling)",NANOOS.xlsx,POINT (-122.8029 47.8034)
NANOOS,47.9073,-122.627,Profiling Buoy at Hansville - Hood Canal,profiling buoy,Y,Yp,X,X,,X,X,X,X,X,,,,,,,,X,,,,X,,X,,,,,"air_temperature, surface_air_pressure, dew_point_temperature,relative_humidity, wind_from_direction, wind_speed_of_gust, wind_speed, mass_concentration_of_chlorophyll_in_sea_water (profiling), mass_concentration_of_oxygen_in_sea_water (profiling),fractional_saturation_of_oxygen_in_sea_water (profiling), sea_water_ph_reported_on_total_scale (1m), sea_water_practical_salinity (profiling), sea_water_sigma_t (profiling), sea_water_temperature (profiling)",NANOOS.xlsx,POINT (-122.627 47.9073)
NANOOS,47.4218,-123.1126,Profiling Buoy at Hoodsport - Hood Canal,profiling buoy,Y,Yp,X,X,,,,,,,,,,,,,,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water (profiling), mass_concentration_of_oxygen_in_sea_water (profiling), fractional_saturation_of_oxygen_in_sea_water (profiling),sea_water_ph_reported_on_total_scale (1m), sea_water_practical_salinity (profiling), sea_water_sigma_t (profiling), sea_water_temperature (profiling)",NANOOS.xlsx,POINT (-123.1126 47.4218)
NANOOS,47.7612,-122.3972,Profiling Buoy at Point Wells - Central Sound,profiling buoy,Y,Yp,X,X,,X,X,X,X,X,,,,,,,,X,,,,X,,X,,,,,"air_temperature, surface_air_pressure, dew_point_temperature, surface_downwelling_photosynthetic_radiative_flux_in_air,relative_humidity, wind_from_direction, wind_speed_of_gust, wind_speed, mass_concentration_of_chlorophyll_in_sea_water (profiling), mass_concentration_of_oxygen_in_sea_water (profiling),fractional_saturation_of_oxygen_in_sea_water (profiling), sea_water_ph_reported_on_total_scale (1m), sea_water_practical_salinity (profiling), sea_water_sigma_t (profiling), sea_water_temperature (profiling)",NANOOS.xlsx,POINT (-122.3972 47.7612)
NANOOS,47.375,-123.0083,Profiling Buoy at Twanoh - Hood Canal,profiling buoy,Y,Yp,X,X,,X,X,X,X,X,,,,,,,,X,X,X,,X,,X,,,,,"air_temperature, surface_air_pressure, surface_partial_pressure_of_carbon_dioxide_in_air, dew_point_temperature, surface_downwelling_photosynthetic_radiative_flux_in_air,relative_humidity, wind_from_direction, wind_speed_of_gust, wind_speed, mass_concentration_of_chlorophyll_in_sea_water (profiling), surface_partial_pressure_of_carbon_dioxide_in_sea_water (0.1m), mass_concentration_of_oxygen_in_sea_water (profiling),fractional_saturation_of_oxygen_in_sea_water (profiling), sea_water_ph_reported_on_total_scale (1m), sea_water_practical_salinity (profiling), sea_water_sigma_t (profiling), sea_water_temperature (profiling)",NANOOS.xlsx,POINT (-123.0083 47.375)
NANOOS,43.2916,-124.5383,"CB-06, 6NM W of Coos Bay",moored buoy,Y,Yp,X,X,,,,,,,,X,,,X,,,,X,X,,X,,,,,,,"surface_partial_pressure_of_carbon_dioxide_in_air, net_downward_shortwave_flux_in_air, surface_partial_pressure_of_carbon_dioxide_in_sea_water (1m),sea_water_ph_reported_on_total_scale (1m), sea_water_practical_salinity (1m, 1.5m), sea_water_temperature (1m, 1.5m)",NANOOS.xlsx,POINT (-124.5383 43.2916)
