RA,Station ID,WMO ID or NWS/CMAN ID,Station Long Name,Station Description,Latitude (dec deg),Longitude (dec deg),Platform Type,"Station Deployment (mm/yyyy, yyyy, < 5 yr, > 5 yr)","Currently Operational? (Y, N, O, U)",Platform Funder/Sponsor,"RA Funding Involvement (Yf, Yp, N)",Platform Operator/Owner,Operator Sector,Platform Maintainer,Data Manager,"Variable Names + water column depth of measurement in meters [CF_name (# m, # m) or CF_name (mult) or CF_name (# depths)].",Additional notes,file,Unnamed: 18
GLOS,,GRIM4,"Station GRIM4 - Granite Island, MI",Lake Superior Evaporation and Meteorological Data from Granite Island (GRIM4) ,46.721,-87.412,tower,2010-10-06 00:00:00,Y,"Environment Canada, University of Colorado",N,"Environment Canada, University of Colorado, LimnoTech","gov_federal, nonprofit, industry","Environment Canada, University of Colorado, LimnoTech",,"wind_from_direction, dew_point_temperature, air_temperature, wind_speed_of_gust , wind_speed, time, latitude, longitude, depth",Deployed in 2019,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,GVSU1,,Muskegon Lake Buoy,Muskegon Lake Buoy (GVSU1),43.24,-86.28,moored_buoy,2011-06-09 00:00:00,Y,Grand Valley State University,N,Grand Valley State University,academic,Grand Valley State University,,"Relative Humidity, air_temperature, sea_water_temperature, wind_speed, wind_from_direction, air_pressure_at_sea_level, wind_speed_of_gust , time, latitude, longitude, depth",Buoy was deployed in 2019. GLOS faced some issues ingesting the data.,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEASH,,Ashtabula Water Intake (leash),Ashtabula Water Intake (leash),41.67,-83.29,fixed,2015-11-19 00:00:00,Y,Aqua America,N,Aqua America,industry,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEAVON,,Avon Lake Pump Station (leavon),Avon Lake Pump Station (leavon),41.52,-81.01,fixed,2015-05-01 00:00:00,Y,Avon Lake Regional Water,N,Avon Lake Regional Water,gov_municipal,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, fractional_saturation_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEELYRIA,,Elyria Pump Station (leelyria),Elyria Pump Station (leelyria),41.45,-82.22,fixed,2015-05-01 00:00:00,Y,City of Elyria,N,City of Elyria,gov_municipal,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEHURON,,Lake Erie Early Warning Network - City of Huron,City of Huron,41.408922,-82.55442,fixed,2019-07-01 00:00:00,Y,City of Huron,Y,City of Huron,gov_municipal,Limnotech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, fractional_saturation_of_oxygen_in_sea_water,  time, latitude, longitude, depth, blue_green_algae",This is a new sonde deployed in 2019,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEMENTOR,,Mentor Wet Well (lementor),Mentor Wet Well (lementor),41.721,-81.363,fixed,2015-11-19 00:00:00,Y,Aqua America,N,Aqua America,industry,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEMRBHD,,Marblehead Pump Station (lemrbhd),Marblehead Pump Station (lemrbhd),41.54,-82.73,fixed,2015-05-01 00:00:00,Y,Village of Marblehead,N,Village of Marblehead,academic,LimnoTech,,"sea_water_ph_reported_on_total_scale, sea_water_conductivity, mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEOC,,Ottawa County Pump Station (leoc),Ottawa County Pump Station (leoc),41.51,-82.94,fixed,2015-05-01 00:00:00,Y,Ottawa County Regional Water Treatment Plant,N,Ottawa County Regional Water Treatment Plant,gov_municipal,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, fractional_saturation_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEORGN,,City of Oregon OH Pump Station (leorgn),City of Oregon OH Pump Station (leorgn),41.67,-83.29,fixed,2015-05-01 00:00:00,Y,"City of Oregon, OH",N,"City of Oregon, OH",gov_municipal,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,LEVERM,,Lake Erie Early Warning Network - City of Vermillion,City of Vermillion,41.427553,-82.359059,fixed,2019-07-01 00:00:00,,City of Vermillion,Y,City of Vermillion,gov_municipal,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, fractional_saturation_of_oxygen_in_sea_water,  time, latitude, longitude, depth, blue_green_algae",This is a new sonde deployed in 2019,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,OMOECC_E1,,Lake Erie - Central Basin 1 - OMOECC Environmental Sensors,Lake Erie - Central Basin 1 - OMOECC Environmental Sensors,42.409,-81.636,moored_buoy,2016-07-12 00:00:00,Y,Ontario Ministry of the Environment and Climate Change,N,Ontario Ministry of the Environment and Climate Change,gov_federal,Ontario Ministry of the Environment and Climate Change,,"fractional_saturation_of_oxygen_in_sea_water, sea_water_conductivity, sea_water_temperature, sea_water_turbidity, time, latitude, longitude, depth",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,OMOECC_O1,,Lake Erie - Central Basin 1 - OMOECC Environmental Sensors,Lake Erie - Central Basin 1 - OMOECC Environmental Sensors,43.801,-79.012,moored_buoy,2016-07-12 00:00:00,Y,Ontario Ministry of the Environment and Climate Change,N,Ontario Ministry of the Environment and Climate Change,gov_federal,Ontario Ministry of the Environment and Climate Change,,"sea_water_turbidity, sea_water_temperature, sea_water_conductivity, time, latitude, depth, longitude",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,OMOECC_O2,,Western Lake Ontario 2 - OMOECC Environmental Sensors,Western Lake Ontario 2 - OMOECC Environmental Sensors,43.573,-79.513,moored_buoy,2016-07-12 00:00:00,Y,Ontario Ministry of the Environment and Climate Change,N,Ontario Ministry of the Environment and Climate Change,gov_federal,Ontario Ministry of the Environment and Climate Change,,"sea_water_turbidity, sea_water_temperature, sea_water_conductivity, time, latitude, depth, longitude, eastward_current, northward_current",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,OSUGI,,Gibraltar Island Buoy (osugi),Gibraltar Island Buoy (osugi),41.66,-82.82,moored_buoy,2015-05-01 00:00:00,Y,Ohio State University Stone Laboratory,N,Ohio State University Stone Laboratory,academic,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_surface_wind_wave_period, Relative Humidity, air_temperature, sea_water_temperature, wind_from_direction, sea_water_conductivity, wind_speed, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, air_pressure_at_sea_level, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,OSUSS,,Sandusky Subbasin Buoy (osuss),Sandusky Subbasin Buoy (osuss),41.53277,-82.4611,moored_buoy,2018-06-07 00:00:00,Y,Ohio State University Stone Laboratory,N,Ohio State University Stone Laboratory,academic,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_surface_wind_wave_period, Relative Humidity, air_temperature, sea_water_temperature, wind_from_direction, sea_water_conductivity, wind_speed, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, air_pressure_at_sea_level, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,SBIPIB,,Lake Erie Early Warning Network - Put in Bay ,Put in Bay,41.645815,-82.812822,fixed,2019-07-01 00:00:00,Y,Village of Put in Bay,Y,Village of Put in Bay,academic,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, fractional_saturation_of_oxygen_in_sea_water,  time, latitude, longitude, depth, blue_green_algae",This is a new sonde deployed in 2019,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,SRLM4,"Station SRLM4 - Spectacle Reef Light, MI",Lake Huron Evaporation and Meteorological Data from Spectacle Reef (SRLM4) ,45.773,-84.137,tower,2008-09-24 00:00:00,Y,Great Lakes Environmental Research Laboratory,Yp,Great Lakes Environmental Research Laboratory,gov_federal,Great Lakes Environmental Research Laboratory,,"wind_from_direction, dew_point_temperature, air_temperature, sea_water_temperature, wind_speed, time, latitude, longitude, depth",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,TOLCRIB,,City of Toledo Water Intake Crib (tolcrib),City of Toledo Water Intake Crib (tolcrib),41.68,-83.31,moored_buoy,2015-05-01 00:00:00,Y,City of Toledo,N,City of Toledo,gov_municipal,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,TOLLSPS,,Toledo Low Service Pump Station (tollsps),Toledo Low Service Pump Station (tollsps),41.68,-83.31,fixed,2015-05-01 00:00:00,Y,City of Toledo,N,City of Toledo,gov_municipal,LimnoTech,,"mass_concentration_of_chlorophyll_in_sea_water, sea_water_temperature, sea_water_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, time, latitude, longitude, depth, blue_green_algae",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,UMBIO,,UM Bio Station Buoy (UMBIO),UM Bio Station Buoy (UMBIO),45.57,-84.67,moored_buoy,2010-08-18 00:00:00,Y,University of Michigan CIGLR,Yp,University of Michigan CIGLR,academic,University of Michigan CIGLR,,"wind_speed_of_gust , wind_from_direction, air_temperature, sea_water_temperature (4m, 7m, 10m, 12m, 15m, 18m, 21m, 23m), wind_speed, dew_point_temperature, air_pressure_at_sea_level, time, latitude, longitude, depth, solar_irradiance, sea_water_conductivity, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, battery_voltage",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,UTLCP,,Little Cedar Point Buoy (utlcp),Little Cedar Point Buoy (utlcp),41.72,-83.37,moored_buoy,2015-05-01 00:00:00,Y,University of Toledo,N,University of Toledo,academic,University of Toledo,LimnoTech,"mass_concentration_of_chlorophyll_in_sea_water, sea_surface_wind_wave_period, wind_from_direction, air_temperature, sea_water_temperature, sea_water_conductivity, wind_speed, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, air_pressure_at_sea_level, time, latitude, longitude, depth, blue_green_algae, battery_voltage",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,UWRAEON1,,Uwindsor Raeon Buoy 1,UWRAEON1,41.8175,-82.54137,moored_buoy,2019-07-01 00:00:00,Y,University of Windsor,N,University of Windsor,academic,"University of Windsor, Limnotech",,"wind_speed, wind_speed_gust, wind_from_direction,  air_temperature, sea_surface_wind_wave_period, sea_surface_wave_from_direction, sea_water_temperature, air_pressure_at_sea_level, sea_surface_wave_significant_height,  sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m), battery_voltage, latitude, longitude, depth
",This is a new buoy deployed in 2019.,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,UWRAEON2,,Uwindsor Raeon Buoy 2,UWRAEON2,41.8175,-82.74187,moored_buoy,2019-07-02 00:00:00,Y,University of Windsor,N,University of Windsor,academic,"University of Windsor, Limnotech",,"wind_speed, wind_speed_gust, wind_from_direction,  air_temperature, sea_surface_wind_wave_period, sea_surface_wave_from_direction, sea_water_temperature, air_pressure_at_sea_level, sea_surface_wave_significant_height,  sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m), battery_voltage, latitude, longitude, depth

",This is a new buoy deployed in 2019.,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,UWRAEON3,,Uwindsor Raeon Buoy 3,UWRAEON3,41.84999,-82.43,moored_buoy,2019-07-03 00:00:00,Y,University of Windsor,N,University of Windsor,academic,"University of Windsor, Limnotech",,"wind_speed, wind_speed_gust, wind_from_direction,  air_temperature, sea_surface_wind_wave_period, sea_surface_wave_from_direction, sea_water_temperature, air_pressure_at_sea_level, sea_surface_wave_significant_height,  sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m), battery_voltage, latitude, longitude, depth

",This is a new buoy deployed in 2019.,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,UWRAEON4,,Uwindsor Raeon Buoy 4,UWRAEON4,42.140516,-83.64645,moored_buoy,,Y,University of Windsor,N,University of Windsor,academic,"University of Windsor, Limnotech",,"wind_speed, wind_from_direction,  air_temperature, sea_surface_wind_wave_period, sea_surface_wave_from_direction, sea_surface_wave_significant_height, battery_voltage, latitude, longitude
",This is a new buoy deployed in 2019.,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,WSLM4,"Station WSLM4 - White Shoal Light, MI",Lake Michigan Evaporation and Meteorological Data from White Shoal (WSLM4),45.842,-85.135,tower,2016-02-22 00:00:00,Y,"University of Colorado, LimnoTech, Environment Canada",Yp,"University of Colorado, LimnoTech, Environment Canada","gov_federal, nonprofit, industry","University of Colorado, LimnoTech, Environment Canada",,"wind_from_direction, air_temperature, sea_water_temperature, dew_point_temperature, wind_speed, air_pressure_at_sea_level, time, latitude, longitude, depth",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,,Keweenaw Waterway Buoy Thermistor Chain Data - North,Keweenaw Waterway Buoy Thermistor Chain Data - North,47.21,-88.62,moored_buoy,2009-10-10 00:00:00,Y,Michigan Tech University,Yp,Michigan Tech University,academic,Michigan Tech University,,"time, latitude, longitude, depth",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,,Keweenaw Waterway Buoy Thermistor Chain Data - South,Keweenaw Waterway Buoy Thermistor Chain Data - South,46.98,-88.43,moored_buoy,2009-10-10 00:00:00,Y,Michigan Tech University,Yp,Michigan Tech University,academic,Michigan Tech University,,"time, latitude, longitude, depth",,Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,APNM4,"Station APNM4 - Alpena Harbor Light, Alpena, MI","apnm4 - Alpena Harbor Light, MI",45.06,-83.424,tower,,Y,Great Lakes Environmental Research Laboratory,Yp,Great Lakes Environmental Research Laboratory,gov_federal,Great Lakes Environmental Research Laboratory,,,We do not directly ingest data from this station (link only),Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,CHII2,"Station CHII2 - Harrison-Dever Crib, Chicago, IL","chii2 - Chicago, IL",41.916,-87.572,fixed,> 5 yr,Y,Great Lakes Environmental Research Laboratory,Yp,Great Lakes Environmental Research Laboratory,gov_federal,Great Lakes Environmental Research Laboratory,,,We do not directly ingest data from this station (link only),Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,FSTI2,"Station FSTI2 - Foster Ave., Chicago, IL","Station FSTI2 - Foster Ave., Chicago, IL",41.976,-87.648,fixed,>5 yr,Y,Chicago Park District,N,Chicago Park District,gov_municipal,Chicago Park District,Chicago Park District,,We do not directly ingest data from this station (link only),Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,JAKI2,"Station JAKI2 - 63rd St., Chicago, IL","Station JAKI2 - 63rd St., Chicago, IL",41.781,-87.573,fixed,>5 yr,Y,Chicago Park District,N,Chicago Park District,gov_municipal,Chicago Park District,Chicago Park District,,We do not directly ingest data from this station (link only),Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,MCYI3,"Station MCYI3 - Michigan City Harbor Entrance Light, Michigan City, IN","mcyi3 - Michigan City, IN",41.729,-86.912,tower,>5 yr,Y,Great Lakes Environmental Research Laboratory,Yp,Great Lakes Environmental Research Laboratory,gov_federal,Great Lakes Environmental Research Laboratory,,,We do not directly ingest data from this station (link only),Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,MKGM4,"Station MKGM4 - Muskegon CG Station, Muskegon, MI","mkgm4 - Muskegon, MI",43.227,-86.339,tower,>5 yr,Y,Great Lakes Environmental Research Laboratory,Yp,Great Lakes Environmental Research Laboratory,gov_federal,Great Lakes Environmental Research Laboratory,,,We do not directly ingest data from this station (link only),Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,MLWW3,"Station MLWW3 - North Milwaukee Harbor Inlet Pier Light, Milwaukee, WI","mlww3 - Milwaukee, WI",43.045,-87.88,tower,>5 yr,Y,Great Lakes Environmental Research Laboratory,Yp,Great Lakes Environmental Research Laboratory,gov_federal,Great Lakes Environmental Research Laboratory,,,We do not directly ingest data from this station (link only),Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
GLOS,,OKSI2,"Station OKSI2 - Oak St., Chicago, IL","Station OKSI2 - Oak St., Chicago, IL",41.912,-87.624,fixed,>5 yr,Y,Chicago Park District,N,Chicago Park District,gov_municipal,Chicago Park District,Chicago Park District,,We do not directly ingest data from this station (link only),Observing_Asset_Inventory_GLOS_Dec2019.xlsx,
